Hylak_id,center_long,center_lat,Lake_name,Country,Continent,Lake_type,Lake_area,Depth_avg,Elevation,n_obs,stat_method,intermittency,Tyear_mean,Tyear_mean_open,Tyear_min,Tyear_max,Tyear_CImean_min,Tyear_CImean_max,ice_days,ice_days_min,ice_days_max,ice_start,ice_start_min,ice_start_max,ice_end,ice_end_min,ice_end_max,Tmonth_mean_1,Tmonth_mean_2,Tmonth_mean_3,Tmonth_mean_4,Tmonth_mean_5,Tmonth_mean_6,Tmonth_mean_7,Tmonth_mean_8,Tmonth_mean_9,Tmonth_mean_10,Tmonth_mean_11,Tmonth_mean_12,Tmonth_min_1,Tmonth_min_2,Tmonth_min_3,Tmonth_min_4,Tmonth_min_5,Tmonth_min_6,Tmonth_min_7,Tmonth_min_8,Tmonth_min_9,Tmonth_min_10,Tmonth_min_11,Tmonth_min_12,Tmonth_max_1,Tmonth_max_2,Tmonth_max_3,Tmonth_max_4,Tmonth_max_5,Tmonth_max_6,Tmonth_max_7,Tmonth_max_8,Tmonth_max_9,Tmonth_max_10,Tmonth_max_11,Tmonth_max_12,Tmonth_CImean_min_1,Tmonth_CImean_min_2,Tmonth_CImean_min_3,Tmonth_CImean_min_4,Tmonth_CImean_min_5,Tmonth_CImean_min_6,Tmonth_CImean_min_7,Tmonth_CImean_min_8,Tmonth_CImean_min_9,Tmonth_CImean_min_10,Tmonth_CImean_min_11,Tmonth_CImean_min_12,Tmonth_CImean_max_1,Tmonth_CImean_max_2,Tmonth_CImean_max_3,Tmonth_CImean_max_4,Tmonth_CImean_max_5,Tmonth_CImean_max_6,Tmonth_CImean_max_7,Tmonth_CImean_max_8,Tmonth_CImean_max_9,Tmonth_CImean_max_10,Tmonth_CImean_max_11,Tmonth_CImean_max_12,Tmonth_CIpred_min_1,Tmonth_CIpred_min_2,Tmonth_CIpred_min_3,Tmonth_CIpred_min_4,Tmonth_CIpred_min_5,Tmonth_CIpred_min_6,Tmonth_CIpred_min_7,Tmonth_CIpred_min_8,Tmonth_CIpred_min_9,Tmonth_CIpred_min_10,Tmonth_CIpred_min_11,Tmonth_CIpred_min_12,Tmonth_CIpred_max_1,Tmonth_CIpred_max_2,Tmonth_CIpred_max_3,Tmonth_CIpred_max_4,Tmonth_CIpred_max_5,Tmonth_CIpred_max_6,Tmonth_CIpred_max_7,Tmonth_CIpred_max_8,Tmonth_CIpred_max_9,Tmonth_CIpred_max_10,Tmonth_CIpred_max_11,Tmonth_CIpred_max_12,lswt_ann_avg,lswt_ao_avg,lswt_amj_avg,lswt_jja_avg,lswt_warmest_avg,abs_lat,sq_lswt_ann,sq_lswt_ao,sq_lswt_amj,sq_lswt_jja,sq_lswt_warmest,log_lake_area,log_depth,elevation_km,nearest_temp_1,nearest_temp_2,nearest_temp_3,nearest_temp_4,nearest_temp_5,nearest_temp_6,nearest_temp_7,nearest_temp_8,nearest_temp_9,nearest_temp_10,nearest_temp_11,nearest_temp_12,nearest_tcc_1,nearest_tcc_2,nearest_tcc_3,nearest_tcc_4,nearest_tcc_5,nearest_tcc_6,nearest_tcc_7,nearest_tcc_8,nearest_tcc_9,nearest_tcc_10,nearest_tcc_11,nearest_tcc_12,nearest_rh_1,nearest_rh_2,nearest_rh_3,nearest_rh_4,nearest_rh_5,nearest_rh_6,nearest_rh_7,nearest_rh_8,nearest_rh_9,nearest_rh_10,nearest_rh_11,nearest_rh_12,nearest_ssr_1,nearest_ssr_2,nearest_ssr_3,nearest_ssr_4,nearest_ssr_5,nearest_ssr_6,nearest_ssr_7,nearest_ssr_8,nearest_ssr_9,nearest_ssr_10,nearest_ssr_11,nearest_ssr_12,nearest_u10_1,nearest_u10_2,nearest_u10_3,nearest_u10_4,nearest_u10_5,nearest_u10_6,nearest_u10_7,nearest_u10_8,nearest_u10_9,nearest_u10_10,nearest_u10_11,nearest_u10_12,tas_ann_avg,tas_ao_avg,tas_amj_avg,tas_jja_avg,tas_warmest_month,tcc_ann_avg,rh_ann_avg,ssr_ann_avg,u10_ann_avg
21,-113.0761783,66.22420986,Takiyuak,Canada,North America,1,1031.689941,48.0999985,366,123,0.0,0.0,167.0,500.0,0.0,877.0,126.0,217.0,243.0,192.0,322.0,281.0,298.0,257.0,158.0,124.0,213.0,0.0,0.0,0.0,0.0,0.0,93.0,429.0,808.0,631.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,657.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,642.0,877.0,860.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,312.0,692.0,471.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,231.0,546.0,925.0,791.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,792.0,1104.0,1503.0,1347.0,389.0,0.0,0.0,1.6575,2.8414285714285716,0.31,4.433333333333334,8.08,66.22420986,2.74730625,8.073716326530613,0.0961,19.654444444444447,65.2864,6.938953456131495,3.8732821459266837,0.366,-29.639847,-29.918365,-23.333405,-14.701111,-3.4442139,5.07135,10.382446,10.365448,4.055786,-3.6436157,-17.926193,-27.20964,79.28476,77.975494,74.50176,78.51907,77.50041,71.21996,68.417305,72.848145,86.26562,90.35294,90.84278,85.02164,84.889366,80.00704,76.75675,78.62223,87.85625,82.74565,77.12687,77.1804,79.90356,79.01661,81.69197,84.77229,108607.11,843263.25,2611857.2,5208168.5,9387063.0,12050283.0,15779090.0,11061541.0,5511670.0,1781031.5,207220.22,10049.444,0.6241651,0.9842418,0.5033489,-0.49482748,-0.94569165,-1.0256429,0.40862587,0.0012685987,0.29228434,-0.0046077836,0.7206133,0.44582498,-9.995113,1.1551558,-4.3579917,8.606415,10.382446,79.39582,80.88075,5379987.0,0.12580027
22,-110.8408009,65.69518744,Contwoyto,Canada,North America,1,1053.819946,22.2000008,435,119,0.0,0.0,180.0,582.0,0.0,968.0,134.0,238.0,252.0,202.0,319.0,276.0,292.0,253.0,162.0,128.0,206.0,0.0,0.0,0.0,0.0,0.0,89.0,546.0,923.0,582.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,809.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,794.0,968.0,906.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,413.0,780.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248.0,677.0,1066.0,796.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,176.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,831.0,1269.0,1671.0,1364.0,273.0,0.0,0.0,1.7858333333333334,3.061428571428572,0.2966666666666667,5.193333333333333,9.23,65.69518744,3.1892006944444447,9.372344897959186,0.08801111111111112,26.97071111111111,85.19290000000001,6.960176885286323,3.1000923249142693,0.435,-30.161713,-30.23825,-23.754715,-15.40509,-4.2695312,5.144348,11.176086,10.119751,2.9709778,-5.2024536,-19.27864,-27.778122,81.893105,81.76933,77.5623,82.52094,81.490425,71.99005,69.46817,73.26881,86.343605,90.267494,89.6383,85.32411,85.5051,79.79618,77.25616,79.53735,88.937035,81.84418,74.551544,77.52988,82.5401,80.70216,81.78948,84.150406,134148.78,905784.9,2686150.2,5164414.0,8953300.0,12255838.0,15364594.0,10898908.0,5584630.0,1509567.6,231151.78,20321.889,1.233476,1.5822312,1.0882378,0.10397049,-0.21141335,-0.67877454,0.6324137,0.2287223,0.3833413,0.16979678,1.2240415,0.9887705,-10.556446,0.6477269,-4.8434243,8.8133955,11.176086,80.96139,81.17829,5309067.5,0.5620678
23,-71.22911914,64.98994657,Amadjuak,Canada,North America,1,2994.939941,24.7999992,91,97,0.0,0.0,50.0,256.0,0.0,429.0,34.0,80.0,293.0,216.0,365.0,275.0,289.0,1.0,202.0,139.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,284.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,424.0,429.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,85.0,361.0,424.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,409.0,441.0,722.0,797.0,130.0,0.0,0.0,0.5025,0.8614285714285714,0.0,0.9933333333333333,3.05,64.98994657,0.25250624999999993,0.7420591836734693,0.0,0.986711111111111,9.302499999999998,8.004679457260004,3.2108436209128715,0.091,-26.472855,-27.858444,-23.05812,-12.404602,-3.3976135,1.7920837,8.234863,9.291504,2.6939087,-2.5162964,-12.808594,-20.698837,89.72969,86.13099,84.8331,84.82427,87.08963,78.24779,72.703354,70.383575,78.39513,85.72865,89.40008,93.27327,77.6624,73.47856,79.377014,77.24379,81.893555,86.98519,79.05509,77.88065,79.94963,79.38552,84.49668,81.1874,159301.78,952426.3,2710859.0,5036095.0,8534804.0,11557106.0,13323701.0,11457105.0,6666764.5,1844163.9,279680.66,37090.223,0.34188312,0.81695366,1.2367646,0.4991977,0.7601846,0.3910507,-0.29282013,0.6934958,0.908388,0.3293217,0.4925127,0.52270323,-8.933583,0.5276925,-4.670044,6.4394836,9.291504,83.39496,79.88296,5213258.0,0.558303
24,-98.67551871,64.49502229,Aberdeen,Canada,North America,1,1102.609985,31.6000004,51,101,0.0,0.0,192.0,650.0,0.0,1125.0,160.0,234.0,257.0,210.0,303.0,280.0,289.0,268.0,171.0,133.0,205.0,0.0,0.0,0.0,0.0,0.0,21.0,423.0,1000.0,821.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,756.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,735.0,1125.0,1115.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,911.0,682.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,546.0,1087.0,960.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,415.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,533.0,1033.0,1585.0,1399.0,225.0,0.0,0.0,1.91,3.2742857142857145,0.07,4.8133333333333335,10.0,64.49502229,3.6481,10.720946938775512,0.004900000000000001,23.168177777777778,100.0,7.005435361982528,3.453157133251094,0.051,-31.332718,-30.955368,-24.358383,-14.658356,-4.305603,4.0463867,11.518555,11.569244,4.102661,-3.9645996,-19.280106,-27.015839,85.632,86.1588,85.97891,89.27937,89.61948,70.26778,63.74808,69.075165,84.05758,90.72595,93.11474,88.92381,79.68134,74.18873,77.754524,76.82221,84.704,82.29551,74.59829,74.82889,79.97312,79.63713,83.47975,77.457535,207109.22,1065475.8,2849061.8,5177185.5,8087159.0,12639963.0,15976148.0,11985319.0,5904346.0,1604405.2,308220.88,57523.555,1.7414868,1.7381442,1.2049565,0.63063455,0.35767925,-0.711499,0.7937177,0.398167,0.40695465,0.21777827,1.3309485,1.3452351,-10.386177,1.1868984,-4.972524,9.044728,11.569244,83.04848,78.78509,5488493.0,0.7878503
25,-95.50066311,64.17395423,Baker,Canada,North America,1,1664.699951,60.0,2,111,0.0,0.0,152.0,507.0,0.0,886.0,112.0,204.0,256.0,205.0,332.0,279.0,294.0,253.0,169.0,133.0,219.0,0.0,0.0,0.0,0.0,0.0,25.0,334.0,780.0,649.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,582.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,565.0,886.0,882.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,666.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,480.0,893.0,814.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,721.0,1043.0,1481.0,1438.0,339.0,0.0,0.0,1.505,2.58,0.08333333333333334,3.796666666666667,7.8,64.17395423,2.2650249999999996,6.6564000000000005,0.006944444444444446,14.41467777777778,60.839999999999996,7.4174001765652315,4.0943445622221,0.002,-31.160309,-30.386002,-24.188324,-14.010101,-3.6095886,3.6913147,11.217712,11.801147,4.4914246,-3.4627075,-18.55272,-26.229507,76.085526,78.50076,78.036026,81.72797,86.93263,68.761826,60.7123,68.54481,81.766106,86.26104,83.784256,80.7049,78.558716,71.12815,76.76954,74.75201,82.03755,82.15984,74.58353,74.527664,79.07214,77.615585,81.882385,75.771576,226598.56,1093682.6,2908418.8,5290568.0,8301598.0,12803928.0,16767831.0,11968162.0,6271312.0,2313242.0,359526.34,70405.555,1.2743411,1.1555196,0.8580344,0.42496115,0.47084004,-0.462804,0.92779624,0.41444838,0.07280951,0.04606929,0.7290775,0.7928012,-10.033138,1.4456003,-4.6427917,8.903392,11.801147,77.65151,77.4049,5697939.5,0.5586578
26,-101.417369,63.17950273,Dubawnt,Canada,North America,1,3583.209961,25.5,218,90,0.0,0.0,157.0,531.0,0.0,911.0,134.0,185.0,257.0,217.0,293.0,285.0,293.0,276.0,176.0,144.0,203.0,0.0,0.0,0.0,0.0,0.0,4.0,262.0,769.0,758.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,537.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,519.0,911.0,911.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,705.0,663.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,339.0,832.0,852.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,420.0,388.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,298.0,620.0,1117.0,1128.0,271.0,0.0,0.0,1.5625,2.6785714285714284,0.013333333333333332,3.45,7.69,63.17950273,2.44140625,7.174744897959183,0.00017777777777777776,11.902500000000002,59.136100000000006,8.18401431480662,3.2386784521643803,0.218,-29.375992,-29.413803,-22.727081,-13.611938,-3.8831177,2.9325867,7.4221497,9.101196,4.8365173,-1.8876953,-16.495422,-25.24704,88.838196,87.75713,82.058075,88.44043,84.58979,68.5131,66.09262,68.30744,83.14811,91.80853,93.79108,91.59778,82.0145,75.679115,78.86588,79.22888,86.78137,89.632416,85.45851,83.04624,79.43299,79.55792,83.26491,78.50224,289675.34,1203789.6,3006309.8,5351868.0,8700215.0,13298771.0,16724409.0,12173827.0,6396744.0,2473155.0,476906.66,110217.22,1.6640154,1.9967588,1.2722385,0.35196474,-0.060352642,-1.1517425,0.54194975,0.06434529,0.6442743,0.58448607,1.6244444,1.5809373,-9.86247,0.7013855,-4.8541565,6.485311,9.101196,82.91186,81.78875,5850490.0,0.7594433
27,-118.0525099,63.37830995,Martre,Canada,North America,1,1679.890015,10.0,249,181,0.0,0.0,442.0,1060.0,0.0,1636.0,401.0,484.0,213.0,178.0,251.0,290.0,305.0,275.0,137.0,117.0,160.0,0.0,0.0,0.0,0.0,88.0,873.0,1463.0,1584.0,1082.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,1236.0,1445.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,1216.0,1618.0,1636.0,1428.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,746.0,1384.0,1525.0,994.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,1000.0,1542.0,1642.0,1168.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,855.0,1160.0,655.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,573.0,1575.0,2072.0,2007.0,1509.0,630.0,0.0,0.0,4.385,7.517142857142857,3.203333333333333,13.066666666666668,15.84,63.37830995,19.228225,56.507436734693876,10.261344444444443,170.7377777777778,250.9056,7.426483602992325,2.302585092994046,0.249,-25.18106,-25.000458,-16.95279,-7.287323,2.350586,10.98053,17.170288,14.658569,8.445923,0.44226074,-12.942017,-23.094193,77.85951,72.84882,65.32862,61.73061,55.207874,59.870823,60.195,63.733162,70.85306,82.335464,81.06604,82.49399,87.12563,83.88251,77.42922,76.47565,75.737,70.29976,64.71807,72.048584,74.129425,78.98144,83.47638,86.6074,268742.34,1182801.0,3100536.2,6549662.0,12523859.0,17749630.0,18870354.0,13893558.0,8166617.0,2793925.2,428544.22,105830.78,-0.47024378,-0.18122275,-0.7902101,-1.6490246,-1.7476833,-1.2762787,-0.2827925,-0.654083,-0.18548182,-0.4044175,-0.20747778,-0.25195497,-4.700807,6.680119,2.0145977,14.269795,17.170288,69.46026,77.57592,7136172.0,-0.6750725
28,-97.76117574,62.76644145,Yathkyed,Canada,North America,1,1336.48999,23.2000008,113,123,0.0,0.0,200.0,673.0,0.0,1115.0,171.0,234.0,256.0,221.0,296.0,280.0,289.0,268.0,170.0,144.0,198.0,0.0,0.0,0.0,0.0,0.0,37.0,514.0,1030.0,785.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,838.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,819.0,1115.0,1091.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,405.0,952.0,670.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,623.0,1107.0,899.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,503.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,451.0,1066.0,1556.0,1298.0,199.0,0.0,0.0,1.9925,3.4157142857142855,0.12333333333333334,5.27,10.3,62.76644145,3.97005625,11.667104081632651,0.015211111111111113,27.772899999999996,106.09000000000002,7.1978020458389915,3.1441523131550224,0.113,-29.845963,-29.49971,-22.977768,-13.290619,-3.4524536,5.157257,13.009399,12.123383,5.1505127,-2.721527,-17.908295,-25.363739,79.5206,81.0925,79.45973,85.77918,86.77868,69.18723,60.662285,68.485466,82.541115,88.206795,88.00283,82.31851,80.130226,73.83138,77.81791,76.5151,84.151665,78.45206,71.35621,75.29791,79.1927,79.194,83.523994,75.52389,320325.44,1258870.6,3082768.0,5466250.0,8894554.0,14115327.0,18047634.0,12737687.0,6772984.5,2091751.1,436706.56,131316.89,1.4928994,1.7960992,1.1796181,0.56637174,0.3800527,-0.7958169,0.7147369,0.28500625,0.5424888,0.39299154,1.3154219,1.4304696,-9.13496,2.2822788,-3.8619385,10.09668,13.009399,79.33624,77.91559,6113014.5,0.7750283
29,-99.34649333,60.57262888,Nueltin,Canada,North America,1,1917.619995,100.0,264,104,0.0,0.0,280.0,774.0,0.0,1215.0,235.0,330.0,233.0,204.0,275.0,285.0,297.0,271.0,152.0,135.0,180.0,0.0,0.0,0.0,0.0,0.0,305.0,867.0,1181.0,894.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,1094.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1083.0,1215.0,1165.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,759.0,1079.0,749.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,974.0,1283.0,1039.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286.0,604.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,896.0,1447.0,1757.0,1482.0,426.0,0.0,0.0,2.78,4.765714285714285,1.0166666666666666,7.843333333333334,11.81,60.57262888,7.728399999999999,22.712032653061218,1.033611111111111,61.517877777777784,139.4761,7.558840110162183,4.605170185988092,0.264,-28.308197,-28.284744,-20.78035,-11.936096,-2.5942993,7.6566772,14.298828,12.296082,5.425232,-2.3406677,-16.825531,-24.436966,84.52791,84.52723,79.67608,83.907684,82.08775,67.68112,64.72944,70.48819,81.794586,88.04047,88.01011,85.71323,82.3842,75.426414,79.0192,80.40255,85.56237,75.33827,71.13873,77.00382,80.55614,80.02701,84.12396,78.01208,481015.66,1532943.9,3321361.0,5633659.0,8881060.0,15032327.0,16418075.0,11562325.0,6568873.5,2397307.5,589012.7,246365.67,2.2117052,2.8132524,1.5180764,0.6809882,-0.23885444,-1.2426915,0.46490982,0.35848796,0.6899375,0.7522056,1.7074145,2.144908,-7.985836,3.257965,-2.2912395,11.417195,14.298828,80.098656,79.0829,6055360.5,0.98836166
30,-102.1530412,60.33144589,Kasba,Canada,North America,1,1330.109985,15.6999998,324,82,0.0,0.0,288.0,783.0,0.0,1307.0,221.0,368.0,231.0,171.0,293.0,288.0,303.0,268.0,153.0,108.0,195.0,0.0,0.0,0.0,0.0,0.0,229.0,809.0,1251.0,1001.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,1109.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,1092.0,1307.0,1269.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,669.0,1087.0,743.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,426.0,950.0,1415.0,1259.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,498.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,459.0,984.0,1572.0,2004.0,1773.0,687.0,0.0,0.0,2.853333333333333,4.8914285714285715,0.7633333333333333,7.63,12.51,60.33144589,8.14151111111111,23.926073469387756,0.5826777777777777,58.216899999999995,156.5001,7.193016913285438,2.7536606996154087,0.324,-26.2471,-26.798004,-18.161331,-9.653046,-1.1934509,7.445587,12.462585,13.117584,6.9961243,-0.28778076,-14.083374,-22.773422,85.544525,80.480415,75.50956,76.589424,72.75981,67.19452,62.968323,70.19351,80.279,89.38754,90.88838,89.59981,85.19377,78.33828,78.067604,78.51057,83.97439,75.26343,76.59225,77.05229,77.57341,77.23561,82.701614,79.668686,511665.88,1564426.9,3392766.5,6325838.5,10291628.0,13808050.0,16695369.0,11673266.0,7053276.0,3442572.5,909227.44,285621.88,1.2134748,1.5265403,0.57866365,-0.15831026,-0.8914565,-1.1057018,0.3441474,0.18570073,0.5256684,0.5988805,0.97270477,1.1860876,-6.597969,4.1268005,-1.1336365,11.008586,13.117584,78.44956,79.18099,6329476.0,0.41469994
32,-103.2627412,58.28764589,Wollaston,Canada,North America,1,2269.590088,20.2000008,395,113,0.0,0.0,399.0,952.0,0.0,1584.0,349.0,455.0,212.0,164.0,258.0,294.0,307.0,278.0,140.0,105.0,170.0,0.0,0.0,0.0,0.0,33.0,529.0,1100.0,1529.0,1279.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,811.0,1390.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,793.0,1375.0,1584.0,1547.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,417.0,1008.0,1422.0,1133.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,641.0,1193.0,1636.0,1425.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,514.0,903.0,591.0,12.0,0.0,0.0,0.0,0.0,0.0,95.0,621.0,1122.0,1686.0,2154.0,1967.0,881.0,5.0,0.0,3.963333333333333,6.7942857142857145,1.8733333333333335,10.526666666666667,15.29,58.28764589,15.708011111111109,46.16231836734694,3.5093777777777784,110.81071111111112,233.78409999999997,7.727354516195715,3.005682644011119,0.395,-22.48671,-23.549484,-14.319672,-6.169983,0.541626,5.970581,13.842316,15.043823,9.128784,1.8885498,-9.943573,-19.574783,85.81123,77.654205,70.692665,64.91136,62.688396,66.24826,59.244,63.636185,73.44461,84.53384,91.17034,90.028595,84.571526,80.26193,77.695114,76.703705,83.21169,84.70103,79.18591,74.0598,74.389244,75.3973,80.61397,81.336655,705227.1,1878145.4,3851295.0,7420688.0,11982653.0,16981880.0,18141416.0,13580116.0,8268561.0,3929641.2,1256538.8,451309.66,1.3628643,1.7577139,0.37083375,-0.32069254,-1.1728219,-1.3008624,0.35697845,0.49725688,1.0617671,1.1578377,1.2970921,1.3779596,-4.1357102,5.7493854,0.11407471,11.618907,15.043823,74.171974,79.34399,7370622.5,0.5371606
33,-109.4698525,59.34911776,Athabasca,Canada,North America,1,7528.729981,20.6000004,207,127,0.0,0.0,434.0,963.0,0.0,1541.0,377.0,501.0,200.0,141.0,247.0,307.0,323.0,288.0,141.0,98.0,169.0,0.0,0.0,0.0,0.0,26.0,534.0,1043.0,1445.0,1437.0,701.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,800.0,1287.0,1220.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,784.0,1273.0,1541.0,1541.0,1196.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,928.0,1331.0,1299.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,656.0,1156.0,1559.0,1575.0,885.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,378.0,668.0,644.0,96.0,0.0,0.0,0.0,0.0,0.0,190.0,724.0,1174.0,1707.0,2221.0,2229.0,1503.0,270.0,0.0,4.323333333333333,7.408571428571429,1.8666666666666665,10.073333333333334,14.45,59.34911776,18.69121111111111,54.88693061224491,3.484444444444444,101.47204444444446,208.80249999999998,8.926481645347257,3.025291095213011,0.207,-20.334427,-21.561111,-13.131409,-4.743622,1.6323242,8.283508,15.108887,16.068207,11.018066,3.7382507,-6.7766113,-17.564407,76.58011,71.113144,61.209927,58.703815,51.695824,59.95678,54.907093,58.43101,64.79115,76.85918,88.020966,84.164734,85.05076,82.361946,79.39272,78.478195,82.154144,81.88622,78.616394,74.08904,71.135864,73.271164,80.87142,83.33563,576519.44,1656043.5,3746352.0,7936130.0,13834424.0,20770542.0,20149326.0,15374754.0,9595061.0,4417820.5,1533943.5,373129.88,-0.053074464,0.398167,-0.8188373,-1.3361745,-1.9693146,-1.9606347,-0.26376167,0.22564942,0.4479815,0.5766689,0.5927885,0.23998992,-2.3551953,7.300803,1.7240702,13.153534,16.068207,67.20281,79.2203,8330337.5,-0.32671267
